subject,frontal_abs_delta,frontal_rel_delta,frontal_abs_theta,frontal_rel_theta,frontal_abs_alpha,frontal_rel_alpha,frontal_abs_beta,frontal_rel_beta,frontal_abs_gamma,frontal_rel_gamma,frontal_theta_beta_ratio,frontal_peak_alpha_freq,frontal_spectral_entropy,posterior_abs_delta,posterior_rel_delta,posterior_abs_theta,posterior_rel_theta,posterior_abs_alpha,posterior_rel_alpha,posterior_abs_beta,posterior_rel_beta,posterior_abs_gamma,posterior_rel_gamma,posterior_theta_beta_ratio,posterior_peak_alpha_freq,posterior_spectral_entropy,central_abs_delta,central_rel_delta,central_abs_theta,central_rel_theta,central_abs_alpha,central_rel_alpha,central_abs_beta,central_rel_beta,central_abs_gamma,central_rel_gamma,central_theta_beta_ratio,central_peak_alpha_freq,central_spectral_entropy,left_temporal_abs_delta,left_temporal_rel_delta,left_temporal_abs_theta,left_temporal_rel_theta,left_temporal_abs_alpha,left_temporal_rel_alpha,left_temporal_abs_beta,left_temporal_rel_beta,left_temporal_abs_gamma,left_temporal_rel_gamma,left_temporal_theta_beta_ratio,left_temporal_peak_alpha_freq,left_temporal_spectral_entropy,right_temporal_abs_delta,right_temporal_rel_delta,right_temporal_abs_theta,right_temporal_rel_theta,right_temporal_abs_alpha,right_temporal_rel_alpha,right_temporal_abs_beta,right_temporal_rel_beta,right_temporal_abs_gamma,right_temporal_rel_gamma,right_temporal_theta_beta_ratio,right_temporal_peak_alpha_freq,right_temporal_spectral_entropy,occipital_abs_delta,occipital_rel_delta,occipital_abs_theta,occipital_rel_theta,occipital_abs_alpha,occipital_rel_alpha,occipital_abs_beta,occipital_rel_beta,occipital_abs_gamma,occipital_rel_gamma,occipital_theta_beta_ratio,occipital_peak_alpha_freq,occipital_spectral_entropy,prefrontal_abs_delta,prefrontal_rel_delta,prefrontal_abs_theta,prefrontal_rel_theta,prefrontal_abs_alpha,prefrontal_rel_alpha,prefrontal_abs_beta,prefrontal_rel_beta,prefrontal_abs_gamma,prefrontal_rel_gamma,prefrontal_theta_beta_ratio,prefrontal_peak_alpha_freq,prefrontal_spectral_entropy
19069,3.613528738963034e-11,0.6580499474967546,3.4783033403511192e-12,0.06334244158115317,7.517737796560085e-12,0.1369034901806364,4.746570952983822e-12,0.08643852012913457,5.219278564619076e-13,0.009504687062220858,0.7328034016144991,11.5,0.5989199472907099,9.662627280515465e-12,0.24541149906894094,2.372547374637145e-12,0.06025798066286595,1.6786903584863025e-11,0.42635393603500793,6.971401028586211e-12,0.1770597092662391,5.164943802144458e-13,0.013117929154186402,0.34032576305803103,11.5,0.7628201191854532,8.724297476337045e-12,0.4726680278055386,1.5000158927534141e-12,0.08126838357217536,4.174151361775474e-12,0.22614862655515372,2.6808126996103904e-12,0.14524200430782422,3.0553885613055624e-13,0.016553590582725666,0.5595377450171791,12.0,0.6564825855129743,6.4852560005360396e-12,0.24202012182303492,1.6909031993633781e-12,0.06310199601481563,9.776914461039486e-12,0.36485992668887535,6.0637484037271985e-12,0.2262900843471699,4.989894940797508e-13,0.018621546803335744,0.2788544455973853,12.0,0.7939435267761747,5.5256445660101806e-12,0.2295950780770078,1.3434710578204183e-12,0.055822327826127296,9.68906870822267e-12,0.4025887767450329,4.637999400813951e-12,0.19271269113132322,7.652651088077592e-13,0.031797394911557475,0.2896660697249431,12.0,0.7891460948914677,9.78838753854034e-12,0.152380750311861,2.1639469304920113e-12,0.033687249876969326,3.6533045561332514e-11,0.5687282886884351,9.848430551053687e-12,0.1533154700766582,6.874755428018622e-13,0.010702277430346137,0.2197250535782567,11.5,0.7097393374016162,4.736841863622539e-11,0.6911042860011649,4.522406625256743e-12,0.06598182273631532,7.684267662661459e-12,0.11211331239975446,5.148989588058269e-12,0.0751236557042472,7.260486900121171e-13,0.01059303595009964,0.8783095300377531,11.5,0.5804537281280127
19070,1.6652384486476778e-11,0.6214860078681971,3.4106580448675168e-12,0.12728965357661717,2.542287680738907e-12,0.09488107981400615,2.4769369190006343e-12,0.09244211474826151,4.424993336293007e-13,0.016514580513375843,1.3769660497626275,11.5,0.6262978846050988,9.097514115510411e-12,0.4042379011526575,3.738857564778326e-12,0.1661319691846316,4.248897652952686e-12,0.18879503209714812,3.327698979344971e-12,0.1478625956496008,4.888238832758311e-13,0.021720344491889507,1.1235564238188058,11.5,0.7771395340118483,5.769669077816112e-12,0.3462861257111712,2.761387669619427e-12,0.16573398314571194,3.0245266990459614e-12,0.18152715842050657,2.7707136425097488e-12,0.16629371282467983,1.0183373275734693e-12,0.061118945138177914,0.9966340899516869,12.0,0.84281562027639,1.1049854329851155e-11,0.4427782947649484,2.2445356047101606e-12,0.08994070129123272,3.369139552671049e-12,0.13500466353902812,4.458931079650616e-12,0.17867365858285708,2.419233383196719e-12,0.0969410093630356,0.5033797483333232,12.0,0.8029675604368299,6.639763538198864e-12,0.3591172751793967,2.3595276155471706e-12,0.12761706394075817,3.769382712239615e-12,0.20387027955742723,3.412364452730399e-12,0.18456064242853942,1.1508080828177039e-12,0.062242436884736775,0.6914641294130226,11.5,0.8267581343436425,8.43421342652527e-12,0.33620148028121427,3.7254895608975975e-12,0.1485040799663514,5.8538720593227774e-12,0.23334487191557451,4.706381226183539e-12,0.1876040188921915,7.139026718033669e-13,0.028457322917886767,0.7915826155712087,11.5,0.8144040333571343,3.953747091671424e-11,0.7528223705588473,3.767235659051348e-12,0.0717309229332099,2.771478316017484e-12,0.05277097465874322,3.4730382173241623e-12,0.066129188417617,1.2091614409925697e-12,0.023023318418972538,1.0847089560545788,11.5,0.5002040099898422
19073,1.95141945539917e-11,0.381873162769777,9.121443846372386e-12,0.17849748299904258,9.353295523081586e-12,0.18303458714820192,8.343948200912658e-12,0.16328267511394326,1.0218126324920862e-12,0.019995845621414456,1.0931807852516013,9.0,0.7954055928928919,1.2633535440681198e-11,0.3476873862676972,5.803298335544788e-12,0.15971250799043543,1.111672227386455e-11,0.3059431882240755,3.967222214926753e-12,0.1091818777987813,4.0333068527174896e-13,0.011100059236951983,1.4628115142403069,9.0,0.7709048181505381,1.0789686697667873e-11,0.40815913556505046,4.931423825291874e-12,0.18654903909963225,4.73609589587129e-12,0.17916004986779022,3.731129496349186e-12,0.1411435412893231,2.922938322344258e-13,0.011057077118058083,1.321697311797177,9.0,0.7688218323502077,1.1205819784422224e-11,0.42593678009297953,3.3093313313014913e-12,0.12578873823001144,5.200840653942595e-12,0.19768561020376904,4.516709055710669e-12,0.17168155019596343,2.4106548823570826e-13,0.009162976009430243,0.7326864074003975,9.0,0.766890976962879,1.7966186312943234e-11,0.41773079432146487,7.19154682809518e-12,0.1672102535603769,7.264528904834799e-12,0.16890715574966944,7.316357085631172e-12,0.17011220988610062,5.64655532530175e-13,0.013128774243641844,0.9829409286513487,8.5,0.7520077478827364,1.7908299166555036e-11,0.3902572835370733,6.618123933589829e-12,0.14422201932263656,1.2556798260750651e-11,0.2736374869320584,5.419033952981572e-12,0.11809147536664574,5.50050978698836e-13,0.011986699504931827,1.221273753036464,9.0,0.7488012909867658,3.107915030215549e-11,0.47790414338564324,8.454523447489926e-12,0.13000522043314303,8.506113345775288e-12,0.1307985183807291,1.0594323469206999e-11,0.16290892875377735,2.5894141082859667e-12,0.0398174248414146,0.7980239108295568,9.0,0.7563002507957453
19074,3.118199400773753e-10,0.8582588795230975,2.445512074447135e-11,0.06731071952468419,6.424116828241092e-12,0.017681856104402868,2.4498769619925654e-12,0.006743085948408049,8.274804065214973e-13,0.0022775721345858436,9.982183237717047,10.5,0.4679161599414832,3.5537258825246724e-11,0.599085136698909,4.391740809055879e-12,0.07403572278541244,1.4337120430369457e-11,0.24169438040039865,2.3836170402475715e-12,0.04018288375635993,5.002189214625735e-13,0.008432662812216949,1.8424691277587681,10.5,0.621343401378065,3.7685238738697954e-11,0.7941254645190904,3.0449761152515367e-12,0.06416552350219258,3.2875382259450318e-12,0.0692769346349394,1.3480977466168751e-12,0.028407906784730996,3.734241659491566e-13,0.00786901315136192,2.258720573410252,10.5,0.446892531865403,2.3967114618820583e-11,0.6710667067143429,3.4836032226191675e-12,0.09753907298739975,2.9022585354657845e-12,0.08126172500961892,2.5077574193194853e-12,0.07021589955178344,9.07861333626028e-13,0.025419643749327148,1.3891308608168693,10.5,0.6372085951695824,3.1449416796885204e-11,0.5391714667149851,4.564635294218481e-12,0.07825649430950715,1.2847402406589226e-11,0.22025695559875683,4.7681796669845046e-12,0.08174607628537094,1.725460233854118e-12,0.029581436471586522,0.9573119330684221,10.5,0.6939045736834795,4.736716712122287e-11,0.5852041049790467,5.622065765657271e-12,0.06945857572830637,2.1339847423131682e-11,0.26364604578701656,3.3282691397577836e-12,0.041119553510065424,6.692698965341976e-13,0.008268585912861805,1.6891860392235045,10.5,0.6236197820795893,2.3122075596485666e-10,0.8322260788501001,1.9742926999384042e-11,0.07106013754326815,6.230870645988835e-12,0.022426589792490875,4.369072590634903e-12,0.01572547470984041,1.970768342822564e-12,0.007093328639226556,4.518791251420945,10.5,0.4956881604418013
19075,1.622939492022884e-11,0.7073935419967378,2.2979485694550326e-12,0.10016109570708574,1.3565019270129659e-12,0.059126092352281716,1.5846335750961128e-12,0.06906970734053632,5.232277433590576e-13,0.022806021325193368,1.4501450717498872,8.5,0.5891016400200911,7.2232965885898385e-12,0.5504879745935936,2.0085711214505628e-12,0.15307335576128703,1.8360330002938974e-12,0.1399242126116411,1.0553772700736248e-12,0.08043038088075594,2.0159304377938227e-13,0.01536342098115823,1.9031783025897853,8.5,0.6957300207865029,5.649793111691608e-12,0.5434849711023455,1.779787265822171e-12,0.17120761975018037,1.0603515942075576e-12,0.10200110767660917,9.493455657744072e-13,0.09132282141682904,2.847779413675822e-13,0.02739437147078211,1.874751755300347,8.0,0.7073986733055015,6.876944166182515e-12,0.5273564610751611,1.8376571009943454e-12,0.14092019973283842,1.3909354644892966e-12,0.10666348110605603,1.610466035870785e-12,0.12349811905336625,5.379739817813647e-13,0.04125437815503186,1.1410716277544577,10.5,0.7362941565339348,7.152743323045991e-12,0.45797156705258074,1.928076735224044e-12,0.1234497428396679,2.341080472167818e-12,0.14989329883828648,2.367156024583581e-12,0.15156284869660902,8.943011920190889e-13,0.05725978129347444,0.8145118932594324,11.0,0.7893268410268215,9.365120577330332e-12,0.4815328664878813,2.8322536910190488e-12,0.14562794223478787,4.220237172389138e-12,0.2169948465798138,1.6643634771450348e-12,0.08557772528496906,2.690106724224571e-13,0.013831907356428808,1.7017038224591146,11.0,0.7224905324155176,4.857960761542577e-11,0.7508295030199678,3.773781386435175e-12,0.058326251321622447,1.7225861825516707e-12,0.026623692344185247,6.110318556745332e-12,0.0944389563944932,2.5169893539227706e-12,0.038901711200983326,0.6176079612525609,8.0,0.5412652525886463
19076,1.8571088189601e-11,0.3586497032296516,1.1521716730735474e-11,0.22251040132846253,1.2313155797593706e-11,0.2377948791983162,4.864516471568085e-12,0.0939448120148704,3.613453941463985e-13,0.006978396583490225,2.368522503331442,9.0,0.7601518720673929,1.777091216339732e-11,0.25996371644553556,1.4660311395968257e-11,0.21445995566814827,2.293884182197502e-11,0.3355633360947799,6.94113613192279e-12,0.10153916290946749,3.58829830864225e-13,0.005249181108166241,2.1120910348587487,9.0,0.7728032681820741,1.4285183577678203e-11,0.31232619227224734,1.0930346703923257e-11,0.23897722753708686,1.0470684703083905e-11,0.22892734041636909,5.4486539058254175e-12,0.11912743845132655,3.9009800683040577e-13,0.008528964603347176,2.0060636797351177,8.5,0.7927771326995287,1.2164856258479467e-11,0.2660572191797557,1.1549720177170712e-11,0.2526035957474147,1.1821337857343533e-11,0.2585441381698921,5.031915286866179e-12,0.1100528736160387,3.0006529395562553e-13,0.006562719360250667,2.2952930482189715,8.0,0.7903415831043432,1.6584283520979068e-11,0.28229785288232406,1.3495876862907715e-11,0.22972696145381413,1.7365143862321696e-11,0.29558966603078674,5.5240856173021785e-12,0.09403104493057231,3.3344887101424063e-13,0.005675970277177099,2.4430969752961134,9.0,0.7752973018951067,2.6165269395360475e-11,0.27973127883767424,2.381830403561358e-11,0.25464001715220763,2.8034114839206587e-11,0.29971099003643337,7.193050760791862e-12,0.07690046135803955,5.095613181035238e-13,0.0054476885754741865,3.311293751108117,9.0,0.7630752301364755,2.7531572388847603e-11,0.43101907637162334,1.2716406480563189e-11,0.1990810295396968,1.2616702609157016e-11,0.19752012085067577,5.659062004665284e-12,0.08859514610827772,5.588529140720773e-13,0.008749092258475956,2.247087321199147,9.0,0.7179041058077965
19077,1.260507149567861e-11,0.3784800992568975,4.1780282770373365e-12,0.12544955080447834,7.668574251899196e-12,0.23025674586714764,5.3079651039331845e-12,0.15937705391655338,1.0789506482109038e-12,0.032396591210780125,0.7871242924979728,8.0,0.7795109863324756,1.0882234254368135e-11,0.211022418325575,5.560701458227748e-12,0.10783012402354362,2.2198299591888168e-11,0.4304574550686197,8.31285068828393e-12,0.16119831777348106,9.517524924587251e-13,0.018455871093329572,0.6689283456113269,10.0,0.8263882171515138,6.129057169557599e-12,0.24225311640319366,3.8399669324355484e-12,0.15177602860161757,6.922352136074388e-12,0.27360837587445275,5.430854583143345e-12,0.21465641633001878,8.67966060451779e-13,0.03430666043074673,0.7070649515003216,8.0,0.8652309284122494,6.875039732471267e-12,0.2182212244090972,4.443828471789303e-12,0.14105193975792368,9.73233841944342e-12,0.3089149865161913,7.0850844720019995e-12,0.22488827245895773,9.670909215932233e-13,0.03069651569113712,0.6272089612127985,10.0,0.8689344176904427,7.618620148857333e-12,0.2794207334833173,3.992739798006484e-12,0.14643784060219012,6.4660293915864884e-12,0.23714828144999014,5.73926932671728e-12,0.21049360823825444,1.098220752263619e-12,0.040278376153210074,0.6956878255250363,8.0,0.8480117267156262,1.0186786995134284e-11,0.23662892745153963,4.549475728851907e-12,0.10567979508153515,1.776406320264318e-11,0.4126415154091878,6.989078964470195e-12,0.16234935117683774,1.0101076164156039e-12,0.023463795011834813,0.6509406678590558,10.0,0.8226447683336706,2.7728090648586e-11,0.5457494278503204,4.820401584386539e-12,0.09487603888881135,7.200612685676865e-12,0.1417237956692956,6.3711849807678896e-12,0.12539884559847775,1.762216579056614e-12,0.03468427386353556,0.7565941969880708,8.0,0.6616341859733351
19079,6.280568892700945e-12,0.46007468841409155,2.2955149564484115e-12,0.16815488316118332,1.1656741488955812e-12,0.08538990336826996,2.4205074610485528e-12,0.17731104219557242,5.976346246080905e-13,0.04377892646342668,0.9483610331256755,8.0,0.7754983560755011,2.175997882858396e-11,0.5839321733148364,6.72440150058963e-12,0.18045028505831384,2.134483377616734e-12,0.05727916958994769,3.071065440523691e-12,0.08241248446075733,7.543482492003788e-13,0.020243044171219162,2.1895988968059754,8.0,0.693019220214775,3.314494661401987e-12,0.37874151088657676,1.3660424361917096e-12,0.15609528120331462,7.897036843235252e-13,0.09023805952575456,1.9418827012081754e-12,0.2218955416597342,7.437049200583933e-13,0.08498186114366925,0.7034628998660954,8.0,0.8431817627004252,4.134848676348798e-12,0.23310708362330412,2.5531579515473056e-12,0.1439373603970402,2.0595681630915885e-12,0.11611064046136488,5.221483501250597e-12,0.2943674331120917,2.535739066740966e-12,0.14295534974683144,0.4889717550454385,8.5,0.9365898634674497,2.685739659587832e-12,0.32218654640371663,1.2420904342964832e-12,0.14900358116188037,8.823832489221499e-13,0.10585240850125716,2.0329812431494214e-12,0.24388037883551467,9.071194846426362e-13,0.10881981538649294,0.6109699430243052,8.5,0.8900803886116918,2.2340961045357082e-11,0.5268928965097087,7.163084069759885e-12,0.16893535178705715,3.095812907316633e-12,0.07301216033081946,4.910617610858943e-12,0.1158128126799972,1.7534690868400507e-12,0.04135410308579326,1.4586931089726922,8.0,0.7496169026892562,1.4469845286493973e-11,0.542598373510574,2.946317954418641e-12,0.11048268300454726,1.6547223295604767e-12,0.06204970591283292,4.381547064998951e-12,0.16430170909619354,1.831803776057757e-12,0.06869000530414764,0.6724378194986583,8.0,0.6988182384237643
19080,1.217858076943555e-11,0.42708006497453954,5.366344147934791e-12,0.18818765919979633,3.4379361595759606e-12,0.12056199537592519,4.762535909719242e-12,0.16701323284492553,8.168620192913291e-13,0.028645824244949648,1.126782926084256,10.5,0.7891071666843189,5.5169967652042265e-12,0.3099814284786487,4.012293794919625e-12,0.22543724692199693,2.9875141187857326e-12,0.16785833553176854,3.6199575476041704e-12,0.20339319731264485,3.804751166799348e-13,0.021377612710030445,1.1083814498253213,9.0,0.8414805668436547,1.0093175356075535e-11,0.4814561695085361,4.7365950946449444e-12,0.22594107902900587,1.7358656136616177e-12,0.08280280284955473,2.3546488922617274e-12,0.11231948283980303,3.5433476576994956e-13,0.016902179248140626,2.01159294288469,8.5,0.7403765649289156,6.8749270167154335e-12,0.19060142285005505,7.720659382949644e-12,0.2140486233748976,6.570396437396721e-12,0.1821585751545999,1.1339419730982403e-11,0.314375633336079,1.215589202671675e-12,0.03370116236391393,0.6808690008938187,10.5,0.8928537137253165,5.528219712173555e-12,0.31032825935055613,3.1472045788555914e-12,0.1766692659891326,2.7155334908054346e-12,0.15243728094852785,4.365925664215818e-12,0.2450825369415926,8.773111368830166e-13,0.04924812185344937,0.7208561988699992,10.5,0.8723527556405873,1.2819721410873459e-11,0.3064545894087804,8.733378832608622e-12,0.20877084130926182,6.935489325199657e-12,0.16579241197084854,9.274811768193593e-12,0.2217137596964234,1.3177680151687468e-12,0.03150115693481726,0.9416232966105335,10.5,0.8465869133117214,2.1626887753109843e-11,0.43661765450683127,8.588617593234367e-12,0.173392589438805,5.889573618540365e-12,0.1189025369127667,9.09937280481585e-12,0.18370404733573614,1.3578624564457155e-12,0.027413409069502438,0.9438691849935893,10.5,0.7610732759719264
19082,2.684869581580719e-11,0.5054546082308894,8.978384784118328e-12,0.1690274266853163,7.957643309352182e-12,0.1498109073514728,5.047756737139755e-12,0.09502926777224173,5.71067232499001e-13,0.010750934282116556,1.7786880889204286,8.5,0.7112024656751493,1.7678972400692788e-11,0.38939900622586204,8.512109291771596e-12,0.18748866302726372,1.1213639753716822e-11,0.24699287251000157,3.958231316168161e-12,0.08718444183257888,6.109812500851911e-13,0.01345754075595961,2.1504830344306156,8.5,0.7564042226786203,1.674302750600302e-11,0.42988914430518066,7.774980624922787e-12,0.19962815964072472,7.17167775977278e-12,0.1841379293127143,3.7007479778637134e-12,0.09501933750766141,4.1529676201533053e-13,0.01066303985891872,2.1009214006004693,9.0,0.7540187087762105,1.1139749947858703e-11,0.3763239879927893,5.932785530104342e-12,0.2004218695253517,5.493488198733887e-12,0.18558148940643376,3.8609567122763844e-12,0.13043117073832247,7.157180767796871e-13,0.02417844944392441,1.5366102166440572,8.5,0.7915457449913708,2.0115383045387582e-11,0.4376814331273632,8.192984544793375e-12,0.17826740903041094,7.368012393655112e-12,0.16031721675290658,5.485572146627052e-12,0.1193580591153497,1.7015314246790779e-12,0.03702284519188152,1.4935515067158576,9.0,0.7695699094743873,2.266677004034394e-11,0.39575640809563395,1.0964739292145212e-11,0.1914417374085915,9.215000129759387e-12,0.1608917082347141,7.971211720323098e-12,0.13917545874379111,2.1456446677762337e-12,0.03746244503549864,1.375542348748551,9.0,0.796308910260101,4.449289608455341e-11,0.5802707069412245,1.1641451906154633e-11,0.15182633907599946,9.270445960293288e-12,0.12090398028523387,5.70527641443733e-12,0.07440749129949277,1.0146611619007514e-12,0.013233082166713784,2.040471146445364,9.0,0.6395499979401321
19084,2.1868386025925543e-11,0.5293460068704517,6.421670105360682e-12,0.15544290391079107,5.568868045516859e-12,0.1347999829154307,4.600659930916356e-12,0.11136354372528001,6.66833619873586e-13,0.01614137017284118,1.3958149921508365,10.0,0.6995661104829435,1.5084974380666763e-11,0.33832944613563254,7.847919929789018e-12,0.17601504226386033,1.2680791964567964e-11,0.2844078626631268,5.599977459448742e-12,0.12559764600300075,6.496504611740271e-13,0.014570517334949015,1.4014199140297185,10.0,0.791348734180205,1.330322930127167e-11,0.3831018795423674,6.619419575932198e-12,0.19062379694355525,6.393860039962205e-12,0.1841282100283881,5.1613649698606745e-12,0.1486352355641005,8.663618750948095e-13,0.024949195056041325,1.2824939942410005,10.0,0.8038232141725715,3.653964944985415e-11,0.4121303601545479,1.634125090649547e-11,0.18431281424066023,1.3456501115216922e-11,0.15177574866024235,1.3252188087976608e-11,0.14947130396061883,2.7424916711382424e-12,0.030932537590383568,1.2330983229344215,9.5,0.8030173176729817,1.6206803432192594e-11,0.3648013831551886,6.212496849279913e-12,0.13983802869866457,1.3932153333287788e-11,0.31360094096149327,4.7961441630023836e-12,0.10795713243485965,7.224392829094759e-13,0.016261494794681083,1.2953106992077765,10.0,0.7505609817537282,1.7414161525325814e-11,0.307328946029136,9.975838897627107e-12,0.17605579514726796,1.8824298627434872e-11,0.33221535521498674,6.330518946400563e-12,0.11172238828641282,7.031242291259792e-13,0.012408890772637583,1.5758327211545933,10.0,0.7789986285157964,4.1409672108686854e-11,0.7101048224196137,5.5851450631816124e-12,0.0957756543656952,4.069054437741351e-12,0.06977730157689217,4.109764427121345e-12,0.07047540804108995,9.024260257943059e-13,0.015475057882891899,1.3589939672268971,10.0,0.5310446116565969
19088,9.651122552092239e-12,0.23172954577017885,3.425467987358827e-12,0.08224764906636359,6.50613060385266e-12,0.1562163034833077,1.287346564500701e-11,0.30910003787681317,6.884819291152927e-12,0.16530885795277428,0.2660874765053961,11.0,0.9082486330223098,6.172521597912274e-12,0.19570152156845858,2.790610797848273e-12,0.08847709490866636,1.2089036437448557e-11,0.38328627734658993,7.062963751019036e-12,0.223933238779562,1.6377468478619105e-12,0.05192522131942452,0.39510478833275153,11.0,0.8570171479115917,7.470736607917278e-12,0.24852155050243435,3.0530843287142056e-12,0.1015639141102403,4.752937495664498e-12,0.15811123559246995,9.07136674926127e-12,0.3017681184628375,4.023450493957373e-12,0.13384411840572596,0.33656277087053443,10.5,0.9009637289979148,6.703050480597413e-12,0.24157586940025744,3.1299638784029156e-12,0.11280293163616396,6.7840232681976995e-12,0.24449410366075167,7.133090853528348e-12,0.25707439164303525,2.3472484381406102e-12,0.08459410887379691,0.4387948986875296,11.0,0.8914959466809529,2.501200414020392e-11,0.5596629145469509,5.57106661116027e-12,0.12465691910411389,5.7026016412291524e-12,0.1276001170134347,4.868721729596989e-12,0.10894140981387618,1.202044544713092e-12,0.02689667527393537,1.1442565257516613,11.0,0.687872155143655,7.053372115465575e-12,0.16173360610026402,3.848992877976474e-12,0.08825728854492433,1.8440633077453667e-11,0.4228431504200492,9.70675906351846e-12,0.22257568737186023,2.197713262386278e-12,0.050393497646429856,0.3965270851774196,10.5,0.8570319328117879,1.9233260766914484e-11,0.38922834352061836,4.0854076237620304e-12,0.0826774233071714,6.425221960046523e-12,0.13002883549331792,1.1351846937189875e-11,0.22973018630635747,5.917467500215898e-12,0.11975328057259159,0.3598892450159625,11.0,0.802055327110221
19089,1.6895213704406844e-11,0.3918608082935869,6.9236949408626285e-12,0.16058540266921706,1.3824656897932138e-11,0.3206435456328186,2.364958268161396e-12,0.054851893249542163,5.926019517494907e-13,0.013744571916740087,2.927618230762845,10.0,0.7241387565209464,7.66890896959319e-12,0.2029029830598035,5.290913498963053e-12,0.13998629222325143,2.0415624552696274e-11,0.5401539044465644,2.214352937888769e-12,0.05858705826686907,3.07573584983221e-13,0.008137741385500375,2.3893722669194597,10.0,0.7273478588344513,8.5316760243523e-12,0.2726551961381261,6.951233940155133e-12,0.22214744769318429,1.0881571721254501e-11,0.34775313355560433,2.2225612278759697e-12,0.07102858404208125,5.808033438674354e-13,0.018561306030356124,3.127578153065418,10.0,0.7812613700239034,8.870567030700256e-12,0.2336076236674714,6.688357627142727e-12,0.17613883375296224,1.5095578238333813e-11,0.39754416464458797,3.712407624033864e-12,0.09776677411196935,1.1848295389580363e-12,0.031202651655647628,1.801622640747415,10.5,0.806824240551356,8.639249198588524e-12,0.20391427824497682,6.35438404124407e-12,0.14998405598409897,1.5397331451815896e-11,0.36342692029403295,6.7367463397429554e-12,0.15900904534766883,2.690885325332033e-12,0.0635136140122835,0.9432422894946828,10.0,0.8595423594047121,1.1694593464728729e-11,0.18069032673064617,7.873508783932287e-12,0.1216516742523925,3.752572421985095e-11,0.5798008618717105,4.1787144308941625e-12,0.06456430299262624,5.110687660787347e-13,0.007896399528817379,1.8841940300398827,10.0,0.7136580947501482,2.2397570298638068e-11,0.4575770646961861,7.1441919076460686e-12,0.14595415123781144,1.1146441472537401e-11,0.22771916340950768,4.0237380169677075e-12,0.08220401616609693,1.4676941231953081e-12,0.02998464386132047,1.7755111981743628,10.0,0.7319370538049197
19090,1.2712859890374025e-11,0.5938472981356607,3.57962051252577e-12,0.16721241231675968,1.8850335302813686e-12,0.08805430709578774,1.6887803730054983e-12,0.07888686497781758,3.333875895402031e-13,0.015573310882653443,2.119648338969721,8.0,0.6408810086185697,8.650071451049484e-12,0.42606106076890765,4.0614237381366205e-12,0.2000462673510709,3.3277114613907078e-12,0.16390711720663984,2.274887157734332e-12,0.11205003808798136,3.8306244988932646e-13,0.018867820302314556,1.7853297577105254,11.5,0.7653629557891364,3.2867074035457492e-12,0.46303111434067723,1.46648054112794e-12,0.20659767838927368,8.00798706110217e-13,0.11281646697627157,8.195544232026902e-13,0.1154587711181667,1.7393865075219093e-13,0.02450446522797075,1.789363219341998,8.0,0.7572341797055121,4.213666801251485e-12,0.454044736580322,1.7360383224545986e-12,0.18706725044755093,1.1099679917798515e-12,0.11960488292301327,1.2122951790194635e-12,0.1306311749785255,3.2293670923103296e-13,0.03479812713985146,1.4320260877872604,8.0,0.7730428572569344,3.8053626038998045e-12,0.401950623392803,1.8398445421426406e-12,0.19433802705219216,1.381003962472539e-12,0.14587188171106122,1.4152269834804153e-12,0.1494867710292049,3.0902352386197976e-13,0.03264135668229582,1.3000349510139915,11.5,0.7989571668000317,1.1881585908892453e-11,0.3918402923899375,6.554061603566617e-12,0.21614500242439408,5.491511094794768e-12,0.18110337538665733,3.330070779271517e-12,0.10982169533886499,6.447689862097001e-13,0.021263699140641322,1.9681448347474395,11.5,0.7763838460475202,2.299721284430879e-11,0.6965519703309846,3.694925726930823e-12,0.11191390072981107,2.089884401774581e-12,0.06329954450025133,2.214995808435565e-12,0.06708898617783947,5.662270415673605e-13,0.017150189639438613,1.6681411824162868,8.0,0.5383173402538989
